id,name,domain,distance,authentication_provider
131551,Sussex County Public Schools,sussexschools.instructure.com,,saml
133893,Sustainability Learning Centre @ Hobart College  (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133673,Sustainability Learning Centre @ Hobart College  (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133951,Sutter County Adult Education,sutter.instructure.com,,1
133953,Sutter County One Stop,sutter.instructure.com,,1
130812,Suwannee,suwannee.instructure.com,,
140371,Swan Christian Education Association - SCEA Parents,scea.instructure.com,,canvas
140182,Swan Christian Education Association - SCEA Staff and Students,scea.instructure.com,,saml
136809,Swansea Learn,swansealearn.instructure.com,,canvas
133894,Swansea Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133674,Swansea Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
132094,Swansea University,canvas.swansea.ac.uk,,saml
130256,Swansfield Elementary School (HCPSS),hcpss.instructure.com,,saml
135710,Swedish Institute,swedishinstitute.instructure.com,,
129062,Swedish Red Cross University College,rkh.instructure.com,,saml
132947,Sweeny ISD - Parents and Observers,sweeny.instructure.com,,canvas
132930,Sweeny ISD - Teachers and Students,sweeny.instructure.com,,saml
128651,Sweet Briar College,sweetbriar.instructure.com,,
134499,Sweet Home School District #55,shsd.instructure.com,,
134500,Sweet Home School District #55 - Parents / Guardians,shsd.instructure.com,,canvas
130906,Sweetwater 1 - Parents,sw1.instructure.com,,canvas
130907,Sweetwater 1 - Teachers/Students,sw1.instructure.com,,saml
140640,Swinburne Edge,swinedge.instructure.com,,
128514,Swinburne Online,swinburneonline.instructure.com,,
137833,Swinburne Online Learning,swinburneonlinelearning.instructure.com,,
130951,Swinburne Sarawak,swinburnesarawak.instructure.com,,
128468,Swinburne University of Technology,swinburne.instructure.com,,
137109,Sycamore Community Schools (Ohio),sycamoreschools.instructure.com,,saml
138170,Sycamore Community Schools Parent Login (Ohio),sycamoreschools.instructure.com,,1
131378,Sycamore Cusd 427 (IL) - Parents,syc427.instructure.com,,canvas
131184,Sycamore Cusd 427 (IL) - Students and Teachers,syc427.instructure.com,,saml
140017,Syddansk Universitet,sdu.instructure.com,,
127687,Sydney Anglican Schools Corporation,learn.sasc.nsw.edu.au,,
131607,Sydney Boys High School,sydneyboyshigh.instructure.com,,saml
133933,Sydney Catholic Schools (Parents & External Users),sydneycs.instructure.com,,canvas
133932,Sydney Catholic Schools (Students & Teachers),sydneycs.instructure.com,,saml
138026,Sydney Distance Education High School (SDEHS),sydneyh-d.instructure.com,,saml
138027,Sydney Distance Education High School (SDEHS) - Parents,sydneyh-d.instructure.com,,canvas
129053,Syosset Central School District,syosset.instructure.com,,saml
135644,Syosset Central School District - Parent,syosset.instructure.com,,canvas
138429,Syracuse Arts Academy - Parents,syracuseartsacademy.instructure.com,,canvas
128864,Syracuse Arts Academy - Students,syracuseartsacademy.instructure.com,,saml
128893,Syracuse City School District - Parents,scsd.instructure.com,,canvas
134282,Syracuse City School District - Students/Teachers (Clever),scsd.instructure.com,,clever
134400,Syracuse City School District - Teachers (SAML),scsd.instructure.com,,SAML
132564,Sámi allaskuvla - Sámi University of applied sciences,samas.instructure.com,,
140047,T. A. Lawson State CC ,alabama.instructure.com,,saml
133167,TABMA training,tabmatraining.instructure.com,,canvas
139887,TAC Legacy,taclegacy.instructure.com,,
127029,TCS Education System,tcsedsystem.instructure.com,,
137773,TD Synnex Malaysia,tdsmy.instructure.com,,
139727,TECSUP,tecsup.instructure.com,,
140562,TEDI-London,learn.tedi-london.ac.uk,,
139584,TEL Education,teleducation.instructure.com,,
136758,TESOL International Association,tesol.instructure.com,,saml
132607,TEST,jalmond.instructure.com,,
137474,TEST GT,gabortoth.instructure.com,,
139749,TESTILUMNO,testilumno.instructure.com,,
133155,TFIA Business Services,fcia.instructure.com,,
134404,THE OUT-OF-DOOR ACADEMY,oda.instructure.com,,canvas
135547,THK Pan-Disability Centre,thkpdc.instructure.com,,canvas
128153,TIAS School for Business & Society,tias.instructure.com,,
131990,TIP,tip.instructure.com,,
140453,TLA,tlalearn.instructure.com,,
137727,TLSC Tumbi Umbi Campus,tlsctumbiumbicampus.instructure.com,,
134161,TMA University,tma.instructure.com,,canvas
138403,TMO Fashion Business School,tmo.instructure.com,,
132961,TMSU (Trinity Medical Sciences University),tmsu.instructure.com,,
139870,TNIS-True North International School (Google),tnis.instructure.com,,
139825,TNIS-True North International School (Password),tnis.instructure.com,,1
132799,TOCC,tocc.instructure.com,,canvas
134904,TOCC,tocc.instructure.com,,saml
137091,TOS - The Olympia Schools (Parent),lms.theolympiaschools.edu.vn,,canvas
137090,"TOS - The Olympia Schools (Teacher, Student)",lms.theolympiaschools.edu.vn,,saml
131914,TPS Eastern Region,waynesburg.instructure.com,,canvas
137148,TRUE+WAY ASL,asl.instructure.com,,1
136255,TSTC,canvas.tstc.edu,,
128074,TTYCC,ttycc.instructure.com,,
139610,TU Utrecht,tuu.instructure.com,,
139493,TUT Online,tutonline.instructure.com,,saml
139608,TUU,tuu.instructure.com,,
131934,TXEEE,engr.instructure.com,,
131538,TaJu Learning,tajulearning.instructure.com,,
133895,Table Cape Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133675,Table Cape Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
127492,Tabor College,tabor.instructure.com,,
139886,Tac Legacy SDN BHD,taclegacy.instructure.com,,
127023,Tacoma Community College,tacomacc.instructure.com,,
141027,Taekniskolinn,tskoli.instructure.com,,
127662,Taft College,taftcollege.instructure.com,,
134794,Taft Union High School District - Parents,taftunion.instructure.com,,64
134179,Taft Union High School District - Staff/Students,taftunion.instructure.com,,67
128251,Taipei American School,taipeiamericanschool.instructure.com,,
132569,Taking Charge,takingcharge.instructure.com,,canvas
130257,Talbott Springs Elementary School (HCPSS),hcpss.instructure.com,,saml
139677,Talent Together,mitalenttogether.instructure.com,,1
135782,Talkiens,talkiens.instructure.com,,
139995,Tallahassee State College ,tscfl.instructure.com,,saml
134907,Tamalpais Union HS District (Parents),tamdistrict.instructure.com,,canvas
134906,Tamalpais Union HS District (Teachers/Students),tamdistrict.instructure.com,,saml
135436,Tammy Taylor Nails,tammytaylornails.instructure.com,,canvas
128970,Tampa Catholic High School - Parents,tampacatholic.instructure.com,,canvas
128996,Tampa Catholic High School - Students / Faculty,tampacatholic.instructure.com,,saml
129041,Tampa Catholic High School - Teacher,tampacatholic.instructure.com,,saml
127027,Tampa Jesuit High School,jesuittampa.instructure.com,,
129273,Tampa Training,tampatraining.instructure.com,,canvas
139704,Tangara School For Girls - Parents,pared.instructure.com,,canvas
139705,Tangara School For Girls - Staff and Students,pared.instructure.com,,google
130556,Tarleton State University,tarleton.instructure.com,,saml
133897,Taroona High School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133677,Taroona High School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133898,Taroona Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133678,Taroona Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
135749,Tarrant County College District (TCCD),canvas.tccd.edu,,103
129264,Tasha Woolley,twoolley.instructure.com,,canvas
133899,Tasman District School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133679,Tasman District School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
131258,Tasmanian Catholic Education Office ,cetas.instructure.com,,google
133900,Tasmanian eSchool Northern Campus (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133680,Tasmanian eSchool Northern Campus (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133901,Tasmanian eSchool Southern Campus (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133681,Tasmanian eSchool Southern Campus (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
130703,Tax Academy Of Singapore,taxacademy.instructure.com,,canvas
127028,Taylor Austin's Sandbox,taylor.instructure.com,,
139689,Taylor College,mytaylortraining.instructure.com,,103
139690,Taylor College (Education Evolve),mytaylortraining.instructure.com,,104
135739,Taylor County School District,taylorfl.instructure.com,,saml
137373,Taylor's University - Staff,taylors.instructure.com,,105
137375,Taylor's University - Student,taylors.instructure.com,,104
134580,Tazewell County Public Schools - VA,tcpsva.instructure.com,,
135867,Te Kupenga Catholic Theological College,tci.instructure.com,,
127030,Teach U Mobile,teachumobile.instructure.com,,
132447,Teach Western Mass,teachwesternmass.instructure.com,,
132912,TeachTown,teachtown.instructure.com,,canvas
128182,Teachers College,tc.instructure.com,,
128888,Teachers of Tomorrow,teachersoftomorrow.instructure.com,,
136761,Teachstone Learning Hub,teachstone.instructure.com,,openid_connect
130591,Teachworthy,teachworthy.instructure.com,,canvas
131572,Tec de Monterrey,experiencia21.tec.mx,,
141025,Technical College Reykjavik,tskoli.instructure.com,,
137828,Technical College of the Rockies,tcr.instructure.com,,
137185,Technische Universität Nürnberg,canvas.utn.de,,
131989,Technological Institute of the Philippines (T.I.P.),tip.instructure.com,,
139850,Technology Access Foundation,taf.instructure.com,,
128036,Technology Excellence in Education Network,teen.instructure.com,,
139646,Techtorium,techtorium.instructure.com,,
131586,Tecmilenio,cursos.tecmilenio.mx,,
134399,Tecumseh School District,tecumseh.instructure.com,,1
134795,Tehachapi Unified School District - Parents,teh.instructure.com,,71
134796,Tehachapi Unified School District - Staff/Students,teh.instructure.com,,108
127031,Tekamah-Herman,tekamah-herman.instructure.com,,
135160,Tekamah-Herman Parents,tekamah-herman.instructure.com,,canvas
139848,Telerad Physics Teaching,teleradphysics.instructure.com,,
134958,Temecula Valley Unified School District - Parents,temecula.instructure.com,,canvas
134957,Temecula Valley Unified School District - Students/Teachers,temecula.instructure.com,,saml
139946,Tempe Union High School District 213,tempeunion.instructure.com,,103
139947,Tempe Union High School District- Parents,tempeunion.instructure.com,,1
134918,Temple City Unified- Parents,tcusd.instructure.com,,canvas
134917,Temple City Unified- Teachers/Students,tcusd.instructure.com,,saml
128162,Temple University,templeu.instructure.com,,
138260,Teneo Education,teneo.instructure.com,,
128099,Tennesee Department of Education,tndoe.instructure.com,,
132117,Tennessee Baptist Mission Board (TBMB),tnbaptist.instructure.com,,
140571,Tennessee Wesleyan University,tnwesleyan.instructure.com,,saml
130569,Tensegrity Training,tensegritytraining.instructure.com,,canvas
130793,Teologiska Högskolan,ths.instructure.com,,
127034,Tepper School of Business,tepper.instructure.com,,
129821,Terra Academy - Parents,terraacademy.instructure.com,,canvas
129820,Terra Academy - Students/Teachers,terraacademy.instructure.com,,saml
127035,Terra Community College,terra.instructure.com,,saml
137006,Terragov ,terragov.instructure.com,,
136812,Terzius,terzius.instructure.com,,
140705,Tes Institute,tes.instructure.com,,
137952,Test Domain,brigittabalint.instructure.com,,Canvas
127036,Teton County School District,tcsd.instructure.com,,
131783,Teton County School District #1 Parent Login,tcsd.instructure.com,,canvas
131932,Teton Science Schools,tetonscience.instructure.com,,
131407,Texas A&M - CPED,tamu.instructure.com,,canvas
128676,Texas A&M - Geosciences,geosciencestamu.instructure.com,,
128286,Texas A&M Central Texas,tamuct.instructure.com,,
132599,Texas A&M University,canvas.tamu.edu,,
139515,Texas A&M University - Corpus Christi,canvas.tamucc.edu,,
137607,Texas A&M University - Texarkana (TAMUT),tamut.instructure.com,,
132806,Texas Chiropractic College,txchiro.instructure.com,,canvas
131085,Texas City ISD,tcisd.instructure.com,,saml
132125,Texas Cultural Trust,txculturaltrust.instructure.com,,
133934,Texas LRE,texaslre.instructure.com,,
135830,Texas OnCourse,texasoncourse.instructure.com,,
140607,Texas Southern University,tsu.instructure.com,,
128378,Texas Southmost College,texassouthmostcollege.instructure.com,,
136256,Texas State Technical College,canvas.tstc.edu,,
132052,Texas State University,canvas.txstate.edu,,saml
140191,Texas Tech Flexible Learning,texastechfl.instructure.com,,
140168,Texas Tech K12,texastechk12.instructure.com,,
139974,Texas Tech University,texastech.instructure.com,,
137341,Texas Tech University Health Sciences Center,ttuhsc.instructure.com,,
137313,Texas Wesleyan University,txwes.instructure.com,,saml
129368,Texas Woman's University,twu.instructure.com,,saml
137488,Thaddeus Stevens College of Technology,stevenscollege.instructure.com,,saml
129378,Thales Academy,thalesacademy.instructure.com,,
139495,The 7 Hills School,7hills.instructure.com,,
128069,The Academy of Contemporary Music,acm.instructure.com,,
137817,The Alexander Dawson School at Rainbow Mountain - Observers,adsrm.instructure.com,,canvas
134132,The Alexander Dawson School at Rainbow Mountain - Teacher & Student,adsrm.instructure.com,,saml
136294,The American School of Las Palmas [ASLP],aslp.instructure.com,,1
139523,The American University in Cairo,aucegypt.instructure.com,,203
128519,The Armidale School,armidale.instructure.com,,
131951,The Art Faculty – Staff,lms.learnforlife.sg,,microsoft
136022,The Art Students League Of New York,theartstudentsleague.instructure.com,,1
132089,The Association of Theological Schools,atscoa.instructure.com,,
137714,The Australasian College of Phlebology,phlebology.instructure.com,,
135736,The Australian College of Physical Education (ACPE - Student),acpe.instructure.com,,108
136513,The Australian College of Physical Education (ACPE - Teacher),acpe.instructure.com,,109
135170,The Australian Literacy & Numeracy Foundation (ALNF),alnf.instructure.com,,canvas
135417,The Australian Literacy & Numeracy Foundation (ALNF) - Staff Login,alnf.instructure.com,,saml
136430,The Baldwin School,baldwin.instructure.com,,
128637,The Bay School of San Francisco,bayschoolsf.instructure.com,,
127429,The Blake School,blake.instructure.com,,
139478,The Board of Trustees of the Leland Stanford Junior University,spcs.instructure.com,,saml
127621,The British School in the Netherlands,bsn.instructure.com,,
131420,The Brook Hill School (Parents),tbhs.instructure.com,,canvas
131437,The Brook Hill School (Students and Teachers),tbhs.instructure.com,,saml
127318,The Bryan University (AZ),bryanuniversity.instructure.com,,
127504,The Bryn Mawr School,brynmawr.instructure.com,,
140678,The Bush School - Parents/Guardians,bush.instructure.com,,1
140677,The Bush School - Students/Staff,bush.instructure.com,,5
132871,The Catamount School NC,catamountschool.instructure.com,,
139518,The Center of Literacy and Learning,mycll.instructure.com,,canvas
129004,The Chartered Institute of Export & International Trade,internationaltrade.instructure.com,,Canvas
130159,The Chicago Academy For The Arts - Parents,myacademy.instructure.com,,canvas
130158,The Chicago Academy For The Arts - Student/Teacher,myacademy.instructure.com,,saml
137497,The Chicago Lighthouse,chicagolighthouse.instructure.com,,103
139517,The Christ School,thechristschool.instructure.com,,canvas
132522,"The Citadel, The Military College of South Carolina.",citadel.instructure.com,,saml
135652,The Coding School,qxq.instructure.com,,1
127579,The College of Idaho,cofi.instructure.com,,
127353,The College of Law,collaw.instructure.com,,
135564,The College of Legal Practice ,collegalpractice.instructure.com,,
127362,The College of New Rochelle,cnr.instructure.com,,
129158,The College of the Florida Keys,cfk.instructure.com,,
129125,The Dawson Academy,thedawsonacademy.instructure.com,,canvas
129691,The Digital Academy,thedigitalacademy.instructure.com,,canvas
133221,The Donkey Sanctuary,tds.instructure.com,,canvas
129421,The Downtown School,downtownschool.instructure.com,,saml
129750,The Downtown School - Parents,downtownschool.instructure.com,,canvas
127277,The Dwight School,dwight.instructure.com,,
134020,The Dyslexia Resource,dyslexiaresource.instructure.com,,
132931,The Eagle Academy Foundation,eagleinstitute.instructure.com,,Canvas
131654,The Einstein School,tesp.instructure.com,,
140706,The Engineering & Design Institute London,learn.tedi-london.ac.uk,,
133173,The Engineering College,engineeringcollege.instructure.com,,saml
140445,The Episcopal Collegiate School,episcopalcollegiate.instructure.com,,
132129,The Evergreen School,evergreenschool.instructure.com,,
136753,The Eye Vet,theeyevet.instructure.com,,
138038,The Far Eastern University Thailand,feuondemand.instructure.com,,
136461,The Financial Times,ft.instructure.com,,
137835,The Football Business Academy - The FBA,the-fba.instructure.com,,
133156,The Forest High School (Parent),theforest.instructure.com,,canvas
130905,The Forest High School (Student),theforest.instructure.com,,microsoft
133208,The Forest High School (Teacher),theforest.instructure.com,,microsoft
130326,The Franklin School of Innovation - Parent,fsi.instructure.com,,canvas
130327,The Franklin School of Innovation - Students/Teachers,fsi.instructure.com,,saml
140800,The Freedom Institute,freedom.instructure.com,,
140414,The Garrett Collective,garrettets.instructure.com,,1
135005,The Girls' School Of Austin (Parents/Guardians),thegirlsschool.instructure.com,,canvas
135004,The Girls' School Of Austin (Students/Teachers),thegirlsschool.instructure.com,,saml
140214,The Golf Room,thegolfroom.instructure.com,,
140383,The Graduate School of Management and Education Technology,e-mbatech.instructure.com,,
138293,The Grayson School (parents),thegraysonschool.instructure.com,,canvas
138294,The Grayson School (students/teachers),thegraysonschool.instructure.com,,saml
140336,The Greene School ,thegreeneschool.instructure.com,,1
141034,The Grier School (Parents and Guardians),grier.instructure.com,,1
141033,The Grier School (Students and Staff),grier.instructure.com,,139
128757,The Hill School,academy.instructure.com,,
131316,The Hong Kong Polytechnic University,polyu.instructure.com,,saml
138042,The Hong Kong University of Science and Technology (GuangZhou),hkust-gz.instructure.com,,
136359,The Honor Foundation,honor.instructure.com,,
136081,The Hun School of Princeton,hunschool.instructure.com,,
137173,The Institute for Advanced Learning and Research,atdm.instructure.com,,
131778,The Institute for Business and Technology,mec.instructure.com,,saml
135389,The Institute for Catholic Studies and Formation at the Diocese of Venice,institute-dov.instructure.com,,1
129816,The Institute of Cancer Research,canvas.icr.ac.uk,,
140976,The Institute of Knowledge (Observer),paulajasser.instructure.com,,canvas
140977,The Institute of Knowledge (Teacher),paulajasser.instructure.com,,canvas
132782,The Institute of Ultrasound Diagnostics,iudmed.instructure.com,,canvas
132776,The International Federation of Associations of Pharmaceutical Physicians,ifappacademy.instructure.com,,canvas
128998,The Irish School of Herbal Medicine,corecollege.instructure.com,,
127695,The Jackson Laboratory,courses.education.jax.org,,ldap
139793,The King's Academy CA (TKACA),tkaca.instructure.com,,103
135549,The King's School,canvas.kings.edu.au,,
136473,The Kinkaid School - Parents,kinkaid.instructure.com,,canvas
136472,The Kinkaid School - Teachers and Students,kinkaid.instructure.com,,109
129310,The Last Mile,thelastmile.instructure.com,,canvas
137040,The Lawrenceville School,canvas.lawrenceville.org,,
127857,The Learning Center,tlc.instructure.com,,
132632,The Learning Lab,tll.instructure.com,,canvas
130154,The Learning Lab - Staff,tll.instructure.com,,microsoft
138313,The Lighthouse Schools,lighthouse.instructure.com,,1
128749,The Manchester College,tmc.instructure.com,,
134629,The Master's Academy,mastersacademy.instructure.com,,canvas
132099,The Master's Academy International,tmai.instructure.com,,canvas
127977,The Master's Seminary,tms.instructure.com,,
128527,The Master's Study,themastersstudy.instructure.com,,
130720,The Master's University,masters.instructure.com,,saml
135923,The McGillis School,mcgillisschool.instructure.com,,1
138416,The Meadows School,meadows.instructure.com,,canvas
128212,The Miami Valley School,mvschool.instructure.com,,
140728,The Midfield Group,midfieldgroup.instructure.com,,
133369,The Modern College of Design,moderncollegeofdesign.instructure.com,,
139956,The New Trade Program,thenewtradeprogram.instructure.com,,
128737,The North Carolina Leadership Academy,thencla.instructure.com,,
131787,The North Carolina Leadership Academy - Parents,thencla.instructure.com,,canvas
134839,The Northwest School - Parents,thenorthwestschool.instructure.com,,canvas
133198,The Northwest School - Teachers/Students,thenorthwestschool.instructure.com,,saml
136665,The Optimisation Hub,homeofresilience.instructure.com,,canvas
128930,The Oxford Partnership,top.instructure.com,,
126881,The PARED Foundation - Parents,pared.instructure.com,,canvas
139699,The PARED Foundation - Staff and Students,pared.instructure.com,,google
140964,"The Philippine Society of Nephrology, Inc.",thephilippinesocietyofnephrology.instructure.com,,
128305,The Pittwater House School,canvas.tphs.nsw.edu.au,,
138322,The Police Association Victoria,tpav.instructure.com,,canvas
133070,The Ponds High School (Parents),theponds-h.instructure.com,,canvas
129679,The Ponds High School (Staff and Students),theponds-h.instructure.com,,microsoft
130984,The Project Academy,projectacademy.instructure.com,,canvas
134817,The Quaker School at Horsham,tqs.instructure.com,,36
134818,The Quaker School at Horsham (Parents),tqs.instructure.com,,1
135863,"The Refrigeration School, Inc.",stratatech.instructure.com,,
133924,The River Academy (TRA),theriveracademy.instructure.com,,1
134881,The Rivers School (parents),rivers.instructure.com,,canvas
134880,The Rivers School (students),rivers.instructure.com,,saml
136784,The SSSandbox,simonesaffold.instructure.com,,
136363,The STARability Foundation,starability.instructure.com,,canvas
128039,The Second City,secondcity.instructure.com,,
136238,The Selwyn Foundation,selwynfoundation.instructure.com,,
137078,The Skills Organisation,skills.instructure.com,,canvas
132669,The South Carolina Preparatory Academy,myscprep.instructure.com,,
137397,The Southern California High School Cycling League,socalleague.instructure.com,,1
137879,The Southern Poverty Law Center,splcadvocacyinstitute.instructure.com,,
136523,The Study (Parent),thestudy.instructure.com,,canvas
136524,The Study (Students),thestudy.instructure.com,,saml
137021,The Taft School,taftschool.instructure.com,,35
136597,The Tax Institute,taxinstitute.instructure.com,,
137129,The Tax Institute Higher Education,taxinstitutehighereducation.instructure.com,,
134049,The Tianjin Juilliard School (SAML),tianjinjuilliard.instructure.com,,saml
129337,The University of Adelaide,myuni.adelaide.edu.au,,saml
137701,The University of Arizona Global Campus,uagc.instructure.com,,
140267,The University of Arizona Global Campus - Teacher,uagc.instructure.com,,215
140290,The University of Hlela,hlelabunn.instructure.com,,Canvas
140175,The University of Manchester,canvas.manchester.ac.uk,,saml
131376,The University of Melbourne,canvas.lms.unimelb.edu.au,,saml
132409,The University of Melbourne (non-SSO),canvas.lms.unimelb.edu.au,,canvas
140579,The University of Melbourne Online,online.lms.unimelb.edu.au,,saml
140580,The University of Melbourne Online (non-SSO),online.lms.unimelb.edu.au,,canvas
136599,The University of North Carolina at Chapel Hill,uncch.instructure.com,,
138085,The University of Olivet,uo.instructure.com,,
129512,The University of Oxford,canvas.ox.ac.uk,,
136565,The University of Perpetual Help System DALTA (UPHSD) ,perpetualdalta.instructure.com,,
128402,The University of Southern Mississippi,usm.instructure.com,,
127082,The University of Sydney,canvas.sydney.edu.au,,
137620,The University of Tampa,utampa.instructure.com,,saml
136629,The University of Texas at Austin High School - Parents/Observers,uths.instructure.com,,canvas
136628,The University of Texas at Austin High School - Teachers/Students,uths.instructure.com,,saml
127851,The University of Texas at Tyler,uttyler.instructure.com,,
130367,The University of Texas-Arlington,uta.instructure.com,,saml
140894,The Village School - Parents,thevillageschool.instructure.com,,canvas
135776,The Villages Charter School,vcs.instructure.com,,3
135777,The Villages Charter School (Parents),vcs.instructure.com,,1
140699,The Whitfield School,whitfieldschool.instructure.com,,
134169,The Woodlands Christian Academy,twca.instructure.com,,saml
134168,The Woodlands Christian Academy [Parents],twca.instructure.com,,canvas
132015,The Woodstock Academy,wa.instructure.com,,
140759,TheCEA,thecea.instructure.com,,
139609,Theologische Universiteit Utrecht,tuu.instructure.com,,
129636,Thesys International,thesys.instructure.com,,canvas
140181,Think Together,thinktogether.instructure.com,,saml
129645,ThinkPlace,thinkplace.instructure.com,,canvas
136943,Thomas College,thomascollege.instructure.com,,saml
127679,Thomas Hassall Anglican College,learn.sasc.nsw.edu.au,,
129689,Thomas More,thomasmore.instructure.com,,microsoft
140881,Thomas More - Sandbox Testing,thomasmore-sandbox.instructure.com,,
128166,Thomas More University - KY,thomasmoreky.instructure.com,,saml
129080,Thomas University,thomasu.instructure.com,,canvas
130284,Thomas Viaduct Middle School (HCPSS),hcpss.instructure.com,,saml
135480,Thomasville City Schools NC - Parents,tcscanvas.instructure.com,,canvas
135479,Thomsaville City Schools NC - Students/Teachers,tcscanvas.instructure.com,,saml
134962,Three Oaks Public School Academy - Faculty & Students,threeoaksschool.instructure.com,,1
135913,Three Oaks Public School Academy - Families & Parents,threeoaksschool.instructure.com,,canvas
135686,Three Rivers SD - Parents,threerivers.instructure.com,,canvas
135687,Three Rivers SD - Teachers/Students,threerivers.instructure.com,,saml
136937,Thrive Scholars,thrivescholars.instructure.com,,saml
140937,Thriving Education,thriving.instructure.com,,
130258,Thunder Hill Elementary School (HCPSS),hcpss.instructure.com,,saml
138066,Thy Covenant Montessori School,thycovenantmontessorischool.instructure.com,,
136704,Tiara's Account,tiarasondgeroth.instructure.com,,
139828,Tietgen,tietgen.instructure.com,,
135079,Tigard-Tualatin School District - Parents,ttsd.instructure.com,,1
135078,Tigard-Tualatin School District - Staff,ttsd.instructure.com,,147
127874,Tigard-Tualatin School District - Students,ttsd.instructure.com,,146
129373,Tilburg University,tilburguniversity.instructure.com,,saml
136947,Tillamook Bay Community College,tillamookbaycc.instructure.com,,saml
135205,Tillamook School District 9 (Parents),tillamooksd.instructure.com,,canvas
135204,Tillamook School District 9 (Students/Teachers),tillamooksd.instructure.com,,saml
132520,Timothy Christian Schools,timothy.instructure.com,,
133312,Timothy Christian Schools - Parent Access,timothy.instructure.com,,canvas
127580,Tippecanoe School District,tsc.instructure.com,,
135062,Titusville SD (Parents/Guardians) ,gorockets.instructure.com,,canvas
135061,Titusville SD (Students/Teachers),gorockets.instructure.com,,saml
132637,Tocal,tocal.instructure.com,,
132638,Tocal College,tocal.instructure.com,,
134905,Tohono O'Odham Community College,tocc.instructure.com,,saml
131957,Toi Whakaari: NZ Drama School,toiwhakaari.instructure.com,,canvas
134116,Toledo Preparatory Academy,accelschoolsonlineoh.instructure.com,,
136090,Tolleson Union High School District,tuhsd.instructure.com,,saml
138069,Tony Boman Sandbox,tboman.instructure.com,,
136769,Tooele County School District (Parents),tooeleschools.instructure.com,,canvas
127038,Tooele County School District (Students & Staff),tooeleschools.instructure.com,,saml
135363,Tooele Technical College.,tooeletech.instructure.com,,
132042,Toongabbie Christian College,tcc-nsw.instructure.com,,saml
129688,Toowoomba Catholic Schools,dotcs.instructure.com,,microsoft
132667,Toowoomba Catholic Schools (Parents),dotcs.instructure.com,,canvas
133379,Top Score Writing,topscorewriting.instructure.com,,canvas
140350,Top Tutors for Us,toptutorsforus.instructure.com,,
133291,Toronto Forensic Institute,torontoforensicinstitute.instructure.com,,
136159,Toronto High School,torontohs.instructure.com,,microsoft
133159,Toronto High School (Parents),torontohs.instructure.com,,canvas
133410,Toronto Region Board of Trade,wtct.instructure.com,,
138076,Torrens MyLearn,mylearn.torrens.edu.au,,115
139503,Torrens MyLearn [DEV],mylearn-dev.torrens.edu.au,,1
139504,Torrens MyLearn [STAGE],mylearn-stage.torrens.edu.au,,1
139484,Touro University System,touro.instructure.com,,
136515,Townsville Catholic Education,tce.instructure.com,,saml
127684,Trades Norwest Anglican Senior College,learn.sasc.nsw.edu.au,,
138379,Train Australia,trainaustralia.instructure.com,,
133362,Train4,train4.instructure.com,,
132123,Trainwest,trainwest.instructure.com,,canvas
133940,Trane GTP,tranetech.instructure.com,,1
133939,Trane Technologies,tranetech.instructure.com,,1
131192,Transforming Training,ntchristianschools.instructure.com,,canvas
139754,Transfr,transfr.instructure.com,,1
135886,Transylvania University,canvas.transy.edu,,saml
129275,Treasure Valley Community College,tvcc.instructure.com,,saml
132704,Tred Healthcare College,tredcollege.instructure.com,,canvas
131193,Trelleborg,trelleborg.instructure.com,,
135369,Tremont School,tremontschool.instructure.com,,canvas
139802,Trenholm State ,alabama.instructure.com,,saml
133902,Trevallyn Primary School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133682,Trevallyn Primary School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
139527,Trevecca Nazarene University,trevecca.instructure.com,,
133952,Tri-County ROP,sutter.instructure.com,,1
136122,Tri-Creek School Corporation - Parents,tricreek.instructure.com,,canvas
136123,Tri-Creek School Corporation - Students & Teachers,tricreek.instructure.com,,saml
127039,Tri-Rivers Center for Adult Education,aetririvers.instructure.com,,
133903,Triabunna District School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133683,Triabunna District School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
135320,Triad CUSD2 - Parents,triad.instructure.com,,canvas
135319,Triad CUSD2 - Students/Teachers,triad.instructure.com,,saml
